"No.","Time","Source","Destination","Protocol","Length","Info"
"73","11:50:28.290851","fe80::8f0:361a:ff38:42f5","ff02::fb","MDNS","333","Standard query response 0x0000 TXT, cache flush PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local TXT NSEC, cache flush Allexeâ\200\231s MacBook Air._companion-link._tcp.local"
"74","11:50:28.293606","fe80::18a9:d538:b72c:4763","ff02::fb","MDNS","212","Standard query response 0x0000 PTR Apple TV (2)._airplay._tcp.local TXT PTR 5855CA60FF86@Apple TV._raop._tcp.local"
"75","11:50:28.302560","fe80::1842:3f86:1d99:a89d","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"76","11:50:28.302719","fe80::1897:c793:5a8f:469f","ff02::1:ff1c:5009","ICMPv6","86","Neighbor Solicitation for fe80::14d2:b796:fc1c:5009 from c4:b3:01:d2:ad:9d"
"77","11:50:28.305971","fe80::1842:3f86:1d99:a89d","ff02::fb","MDNS","162","Standard query 0x0000 TXT Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question OPT"
"78","11:50:28.305971","fe80::180a:67aa:f204:abdd","ff02::fb","MDNS","231","Standard query 0x0000 TXT Living Room*._airplay._tcp.local, ""QU"" question TXT 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local, ""QU"" question TXT 086698B67BC0@Living Room*._raop._tcp.local, ""QU"" question OPT"
"79","11:50:28.330366","fe80::1085:e0e4:3820:3de4","ff02::fb","MDNS","540","Standard query 0x0000 TXT Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local, ""QU"" question TXT 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local, ""QU"" question TXT Deundreâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT Erikaâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Allexeâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Amyâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT M.G. Tv._companion-link._tcp.local, ""QU"" question TXT Bedroom (2)._companion-link._tcp.local, ""QU"" question TXT Mylesâ\200\231 MacBook Pro._companion-link._tcp.local, ""QU"" question TXT 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local, ""QU"" question TXT iPad._companion-link._tcp.local, ""QU"" question TXT Brettâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question OPT"
"80","11:50:28.331939","fe80::b1:22b4:4842:7fe8","ff02::fb","MDNS","198","Standard query response 0x0000 PTR 941 TV._airplay._tcp.local TXT PTR 7CD1C3106832@941 TV._raop._tcp.local"
"81","11:50:28.354231","162.159.136.234","10.181.26.48","TLSv1.2","248","Application Data"
"82","11:50:28.361691","fe80::1c00:829b:a7c4:871d","ff02::fb","MDNS","1411","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question TXT Allexeâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Hayleyâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Lanceâ\200\231s iPad._companion-link._tcp.local, ""QM"" question TXT Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QM"" question TXT YRJDaLoneWolf._companion-link._tcp.local, ""QM"" question PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR MacBook Pro\302\240â\200\224 Arina._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local OPT"
"83","11:50:28.361691","fe80::c8c:63:36b1:1ec1","ff02::fb","MDNS","180","Standard query response 0x0000 PTR The squads Apple TV._airplay._tcp.local PTR 28FF3CA2F46B@The squads Apple TV._raop._tcp.local"
"84","11:50:28.368986","fe80::14d2:b796:fc1c:5009","ff02::fb","MDNS","244","Standard query 0x0000 TXT Jaredâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT 5855CA60FF86@Apple TV._raop._tcp.local, ""QU"" question TXT Del'McQuannterrias._airplay._tcp.local, ""QU"" question TXT Apple TV (2)._airplay._tcp.local, ""QU"" question OPT"
"85","11:50:28.368986","fe80::79:669a:ca1:9e96","ff02::fb","MDNS","340","Standard query response 0x0000 TXT PTR YRJDaLoneWolf._airplay._tcp.local PTR 50DE06B4A575@YRJDaLoneWolf._raop._tcp.local TXT, cache flush NSEC, cache flush 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local"
"86","11:50:28.394455","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=1 Ack=562 Win=2064 Len=0"
"87","11:50:28.394496","fe80::661c:aeff:fe64:e1c","ff02::1:ffc4:871d","ICMPv6","86","Neighbor Solicitation for fe80::1c00:829b:a7c4:871d from 64:1c:ae:64:0e:1c"
"88","11:50:28.406326","fe80::2e64:1fff:fe26:2cb9","ff02::fb","MDNS","118","Standard query response 0x0000 PTR Mikey's TV._airplay._tcp.local"
"89","11:50:28.409810","fe80::2e64:1fff:fe8a:64a","ff02::fb","MDNS","122","Standard query response 0x0000 PTR Living Room TV._airplay._tcp.local"
"90","11:50:28.429166","fe80::82f:3619:2cf5:d31c","ff02::fb","MDNS","232","Standard query response 0x0000 PTR julianna apple tv._airplay._tcp.local TXT PTR 0469F8B67189@julianna apple tv._raop._tcp.local"
"91","11:50:28.447774","fe80::9297:d5ff:fecd:67d6","ff02::fb","MDNS","494","Standard query response 0x0000 TXT, cache flush PTR _frameo._tcp.local PTR 023931f4b0c81029769d8ce4ed5f6a0654dd31ec3fc58cf47cc821564570a83._frameo._tcp.local SRV, cache flush 0 0 55716 Android-43.local PTR, cache flush Android-43.local PTR, cache flush Android-43.local A, cache flush 10.181.26.236 AAAA, cache flush fe80::9297:d5ff:fecd:67d6 NSEC, cache flush 023931f4b0c81029769d8ce4ed5f6a0654dd31ec3fc58cf47cc821564570a83._frameo._tcp.local NSEC, cache flush 236.26.181.10.in-addr.arpa NSEC, cache flush 6.D.7.6.D.C.E.F.F.F.5.D.7.9.2.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-43.local"
"92","11:50:28.447774","fe80::1cb1:d806:4e69:5b5a","ff02::fb","MDNS","420","Standard query 0x0000 TXT Mylesâ\200\231 MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Reis Ehmanâ\200\231s iPad._companion-link._tcp.local, ""QU"" question TXT Titaaa._companion-link._tcp.local, ""QU"" question TXT Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local, ""QU"" question TXT iPad._companion-link._tcp.local, ""QU"" question TXT Brettâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local, ""QU"" question TXT delaneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Jaredâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question OPT"
"93","11:50:28.447774","fe80::1867:9760:27a7:1791","ff02::fb","MDNS","276","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Deundreâ\200\231s MacBook Air._companion-link._tcp.local"
"94","11:50:28.447774","fe80::83d:4b9d:c9e2:8d0b","ff02::fb","MDNS","272","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Amyâ\200\231s MacBook Pro._companion-link._tcp.local"
"95","11:50:28.486387","fe80::cb4:2e19:1aa3:7f40","ff02::fb","MDNS","450","Standard query response 0x0000 PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local TXT, cache flush TXT, cache flush NSEC, cache flush M.G. Tv._companion-link._tcp.local NSEC, cache flush D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local"
"96","11:50:28.508849","fe80::1cb1:d806:4e69:5b5a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"97","11:50:28.509943","fe80::891:759b:80f6:9c33","ff02::fb","MDNS","189","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Jaredâ\200\231s MacBook Air._companion-link._tcp.local"
"98","11:50:28.509943","fe80::814:cd20:bfbd:c307","ff02::fb","MDNS","485","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local OPT"
"99","11:50:28.521178","fe80::14d2:b796:fc1c:5009","ff02::fb","MDNS","1488","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question TXT Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local, ""QM"" question PTR YRJDaLoneWolf._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR MacBook Pro\302\240â\200\224 Arina._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local OPT"
"100","11:50:28.521178","fe80::14d2:b796:fc1c:5009","ff02::fb","MDNS","776","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question TXT Mylesâ\200\231 MacBook Pro._companion-link._tcp.local, ""QM"" question TXT D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local, ""QM"" question TXT Selinâ\200\231s TV._companion-link._tcp.local, ""QM"" question TXT Titaaa._companion-link._tcp.local, ""QM"" question TXT 941 TV._airplay._tcp.local, ""QU"" question TXT 7CD1C3106832@941 TV._raop._tcp.local, ""QU"" question TXT The squads Apple TV._airplay._tcp.local, ""QU"" question TXT 28FF3CA2F46B@The squads Apple TV._raop._tcp.local, ""QU"" question TXT YRJDaLoneWolf._airplay._tcp.local, ""QU"" question TXT 50DE06B4A575@YRJDaLoneWolf._raop._tcp.local, ""QU"" question TXT Mikey's TV._airplay._tcp.local, ""QU"" question TXT Living Room TV._airplay._tcp.local, ""QU"" question PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local OPT"
"101","11:50:28.542038","fe80::ddf7:b1f5:dffc:4d5a","ff02::1:3","LLMNR","84","Standard query 0x243d A wpad"
"102","11:50:28.550646","fe80::c41:5451:ebfc:a9d3","ff02::fb","MDNS","437","Standard query response 0x0000 PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49593 Nicoles-MacBook-Pro.local AAAA, cache flush fe80::c41:5451:ebfc:a9d3 A, cache flush 10.181.26.1 NSEC, cache flush Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local NSEC, cache flush Nicoles-MacBook-Pro.local"
"103","11:50:28.567318","fe80::c8c:63:36b1:1ec1","ff02::fb","MDNS","783","Standard query response 0x0000 TXT, cache flush TXT, cache flush NSEC, cache flush The squads Apple TV._airplay._tcp.local NSEC, cache flush 28FF3CA2F46B@The squads Apple TV._raop._tcp.local"
"104","11:50:28.567318","fe80::18ce:54b3:9cb:928e","ff02::fb","MDNS","937","Standard query response 0x0000 TXT, cache flush TXT, cache flush TXT, cache flush NSEC, cache flush Living Room*._airplay._tcp.local NSEC, cache flush 086698B67BC0@Living Room*._raop._tcp.local NSEC, cache flush 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local OPT"
"105","11:50:28.585126","fe80::1082:a55b:fa8:d78c","ff02::fb","MDNS","185","Standard query 0x0000 TXT Del'McQuannterrias._airplay._tcp.local, ""QU"" question TXT Mikey's TV._airplay._tcp.local, ""QU"" question TXT Living Room TV._airplay._tcp.local, ""QU"" question OPT"
"106","11:50:28.587090","fe80::455:b404:ef5a:52f5","ff02::1:ff69:5b5a","ICMPv6","86","Neighbor Solicitation for fe80::1cb1:d806:4e69:5b5a from 92:8e:77:ef:7e:13"
"107","11:50:28.597342","fe80::14d2:b796:fc1c:5009","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"108","11:50:28.619985","10.181.26.48","10.181.27.255","UDP","305","54915  >  54915 Len=263"
"109","11:50:28.624244","fe80::c9b:4a26:fb46:28c9","ff02::fb","MDNS","319","Standard query 0x0000 TXT 7CD1C3106832@941 TV._raop._tcp.local, ""QU"" question TXT 941 TV._airplay._tcp.local, ""QU"" question TXT YRJDaLoneWolf._airplay._tcp.local, ""QU"" question TXT 50DE06B4A575@YRJDaLoneWolf._raop._tcp.local, ""QU"" question TXT Mikey's TV._airplay._tcp.local, ""QU"" question TXT 0469F8B67189@julianna apple tv._raop._tcp.local, ""QU"" question TXT Living Room TV._airplay._tcp.local, ""QU"" question TXT julianna apple tv._airplay._tcp.local, ""QU"" question OPT"
"110","11:50:28.646692","fe80::a1ef:e618:f6b6:d68a","ff02::1:3","LLMNR","88","Standard query 0x0e7a A jikubzvh"
"111","11:50:28.646692","fe80::a1ef:e618:f6b6:d68a","ff02::1:3","LLMNR","87","Standard query 0x35ee A wtzgwgz"
"112","11:50:28.646692","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"113","11:50:28.646692","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","94","Standard query 0x0000 A jikubzvh.local, ""QM"" question"
"114","11:50:28.646692","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","93","Standard query 0x0000 A wtzgwgz.local, ""QM"" question"
"115","11:50:28.646692","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","96","Standard query 0x0000 A knbyzvyulm.local, ""QM"" question"
"116","11:50:28.646692","fe80::a1ef:e618:f6b6:d68a","ff02::1:3","LLMNR","90","Standard query 0x5053 A knbyzvyulm"
"117","11:50:28.655937","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"118","11:50:28.655937","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"119","11:50:28.668134","fe80::1888:c459:5b49:4109","ff02::fb","MDNS","175","Standard query 0x0000 TXT Apple TV (2)._airplay._tcp.local, ""QU"" question TXT 5855CA60FF86@Apple TV._raop._tcp.local, ""QU"" question OPT"
"120","11:50:28.709193","fe80::2e64:1fff:fe26:2cb9","ff02::fb","MDNS","512","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Mikey's TV._airplay._tcp.local"
"121","11:50:28.709193","fe80::18a9:d538:b72c:4763","ff02::fb","MDNS","687","Standard query 0x0000 PTR _touch-remote._tcp.local, ""QM"" question PTR _00000000-0aec-28cf-6eae-3c5a6f5448f3._sub._home-sharing._tcp.local, ""QM"" question PTR _00000000-0aec-28cf-6eae-3c5a6f5448f3._sub._hs-dpap._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local PTR 70-35-60-63.1 941 TV._sleep-proxy._udp.local PTR 70-35-60-63.1 Nick's Apple TV._sleep-proxy._udp.local PTR 70-35-60-63.1 Titaaa._sleep-proxy._udp.local PTR 70-35-60-63.1 julianna apple tv._sleep-proxy._udp.local PTR 70-35-60-63.1 Apple TV (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 gabyTV:)._sleep-proxy._udp.local PTR 70-35-60-63.1 Bedroom (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 Selinâ\200\231s TV._sleep-proxy._udp.local PTR 70-35-60-63.1 Living Room*._sleep-proxy._udp.local"
"122","11:50:28.732508","fe80::2e64:1fff:fe8a:64a","ff02::fb","MDNS","516","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Living Room TV._airplay._tcp.local"
"123","11:50:28.746678","fe80::1cb9:b744:43be:1ec9","ff02::fb","MDNS","396","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question TXT 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local, ""QU"" question TXT 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local, ""QU"" question TXT C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local, ""QU"" question TXT 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local, ""QU"" question PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local OPT"
"124","11:50:28.746678","fe80::101a:17bd:4fa6:df1","ff02::fb","MDNS","510","Standard query response 0x0000 TXT PTR Titaaa._airplay._tcp.local PTR E0897E88A8E7@Titaaa._raop._tcp.local TXT, cache flush TXT, cache flush NSEC, cache flush Titaaa._companion-link._tcp.local NSEC, cache flush C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local"
"125","11:50:28.759886","fe80::c8f:d6b6:e71d:7cb0","ff02::fb","MDNS","138","Standard query response 0x0000 PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local"
"126","11:50:28.772436","fe80::c5b:6957:f30c:bf0a","ff02::fb","MDNS","440","Standard query response 0x0000 PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local TXT TXT, cache flush AAAA, cache flush fe80::c5b:6957:f30c:bf0a A, cache flush 10.181.26.200 SRV, cache flush 0 0 54146 Arnelles-MacBook-Pro.local NSEC, cache flush Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local NSEC, cache flush Arnelles-MacBook-Pro.local"
